Invoice Date,Invoice Day,Customer Name,Master Channel,Channel,Category,Brand,Market,Sub Brand,Product Description,Sales Volume,Sales Value,Discount,Tax,Net Amount,Sales Cases,Sales Pieces,Invoice Number
1/6/2026,Monday  ,MOON MEDICOSE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH DE 108X65G,0.000065,55.67,0,12.34,68.01,0,1,PFES26043383
1/6/2026,Monday  ,MOON MEDICOSE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP BATH ST PI 108X100G,0.0001,103.39,0,22.91,126.3,0,1,PFES26043383
1/6/2026,Monday  ,MOON MEDICOSE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR FRESH SPLASH,LUX BLUE BATH ST PI 108X100G,0.0001,103.39,0,22.91,126.3,0,1,PFES26043383
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,0,14.06,75.93,0,16,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,COOKING AIDS,KNORR,BOUILLONS & SEASONINGS,KNORR CUBE BOUILLON CHICKEN,KNORR CKN CUBE IRON PI 288X18G,0,0,0,0,0,0,0,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0.000045,39.05,-0.78,9.59,47.86,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.68,6.68,33.33,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000032,27.34,-0.68,6.68,33.33,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.000045,39.05,-0.78,9.59,47.86,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,FABRIC CLEANING,SUNLIGHT,FABRIC CLEANING,SUNLIGHT NM STD POWDER PINK,SUNLIGHT PINK PKR10 NEW 288X36G,0.000216,47.99,-1.2,10.55,57.34,0,6,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,FABRIC CLEANING,SUNLIGHT,FABRIC CLEANING,SUNLIGHT NM STD POWDER PINK,SUNLIGHT POWDR PINK NEW PKR99 24X390G,0.00039,79.18,-1.98,17.41,94.61,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,FABRIC CLEANING,SURF,FABRIC CLEANING,SURF EXCEL NM STD POWDER,SURF EXCEL NEW DTS PWD PKR 10 288X18G,0.000216,95.44,-7.5,20.96,108.9,0,12,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY PW BAR LEMON FRESH,LIFEBUOY LEMON FH ST DE 108X95G,0.000095,78.82,-0.79,17.59,95.62,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE P2 108X95G,0.000095,86.7,-5.87,19.22,100.05,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH PI 72X125G,0.000125,102.46,-1.02,22.86,124.3,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE 108X65G,0.000065,55.67,-0.56,12.32,67.44,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH DE P2 108X95G,0.000095,86.7,-5.87,19.22,100.05,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH PI 72X125G,0.000125,102.46,-1.02,22.86,124.3,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH DE P2 108X95G,0.000095,86.7,-5.87,19.22,100.05,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH PI 72X125G,0.000125,102.46,-1.02,22.86,124.3,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP BATH ST PI 108X100G,0.0001,103.39,-1.03,22.89,125.24,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR FRESH SPLASH,LUX BLUE BATH ST PI 108X100G,0.0001,103.39,-1.03,22.89,125.24,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR PINK,LUX PINK LXRY ST DE PI 72X125G,0.000125,127.25,-1.27,28.17,154.15,0,1,PFES26044469
6/6/2026,Saturday,JAM KARYANA STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE LXRY ST DE PI 72X125G,0.000125,127.25,-1.27,28.17,154.15,0,1,PFES26044469
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000149,123.74,0,28.11,151.85,0,16,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.000149,123.74,0,28.11,151.85,0,16,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,0,14.06,75.93,0,16,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0,0,0,0,0,0,0,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.68,6.68,33.33,0,1,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000032,27.34,-0.68,6.68,33.33,0,1,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.000045,39.05,-0.78,9.59,47.86,0,1,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE 108X95G,0,0,0,0,0,0,0,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE P2 108X95G,0.000095,86.7,-5.87,19.22,100.05,0,1,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH PI 72X125G,0.000125,102.46,-1.02,22.86,124.3,0,1,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE 108X65G,0.000065,55.67,-0.56,12.32,67.44,0,1,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR FRESH SPLASH,LUX BLUE LXRY ST DE 72X125G,0.000125,119.3,-1.19,26.41,144.51,0,1,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE BATH ST PI 108X100G,0.0001,103.39,-1.03,22.89,125.24,0,1,PFES26044330
4/6/2026,Thursday,Al Ghani KS,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE LXRY ST DE PI 72X125G,0.000125,127.25,-1.27,28.17,154.15,0,1,PFES26044330
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HERBAL SHP P1 48X90ML,0.000093,148.06,-1.48,34.94,181.52,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,0,14.06,75.93,0,16,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0.000045,39.05,-0.78,9.59,47.86,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.68,6.68,33.33,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,FABRIC CLEANING,SUNLIGHT,FABRIC CLEANING,SUNLIGHT NM STD POWDER GREEN,SUNLIGHT GREEN PKR10 NEW 288X36G,0.000216,47.99,-1.2,10.55,57.34,0,6,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY PW BAR LEMON FRESH,LIFEBUOY LEMON FH ST DE 108X95G,0.000095,78.82,-0.79,17.59,95.62,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE 108X65G,0.000065,55.67,-0.56,12.32,67.44,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH DE P2 108X95G,0.000095,86.7,-5.87,19.22,100.05,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH PI 72X125G,0.000125,102.46,-1.02,22.86,124.3,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH DE 108X65G,0.000065,55.67,-0.56,12.32,67.44,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP BATH ST PI 108X100G,0.0001,103.39,-1.03,22.89,125.24,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP LXRY ST DE 72X125G,0.000125,119.3,-1.19,26.41,144.51,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR FRESH SPLASH,LUX BLUE BATH ST PI 108X100G,0.0001,103.39,-1.03,22.89,125.24,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR PINK,LUX PINK BATH ST PI 108X100G,0.0001,103.39,-1.03,22.89,125.24,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE BATH ST PI 108X100G,0.0001,103.39,-1.03,22.89,125.24,0,1,PFES26044492
6/6/2026,Saturday,Shafiq ks,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE LXRY ST DE PI 72X125G,0.000125,127.25,-1.27,28.17,154.15,0,1,PFES26044492
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,-1.24,28.08,150.58,0,16,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000149,123.74,-1.24,28.08,150.58,0,16,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.000149,123.74,-1.24,28.08,150.58,0,16,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,-0.62,14.04,75.29,0,16,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE P2 108X95G,0.000095,86.7,-6.68,19.2,99.23,0,1,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH PI 72X125G,0.000125,102.46,-2.04,22.84,123.26,0,1,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE 108X65G,0.000065,55.67,-1.11,12.31,66.87,0,1,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP BATH ST PI 108X100G,0.0001,103.39,-3.59,22.82,122.62,0,1,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP LXRY ST DE 72X125G,0.00025,238.6,-8.29,52.66,282.97,0,2,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP LXRY ST DE PI 72X125G,0.000125,127.25,-4.42,28.09,150.92,0,1,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR FRESH SPLASH,LUX BLUE LXRY ST DE 72X125G,0.00025,238.6,-8.29,52.66,282.97,0,2,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR PINK,LUX PINK BATH ST PI 108X100G,0.0001,103.39,-3.59,22.82,122.62,0,1,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR PINK,LUX PINK LXRY ST DE PI 72X125G,0.00025,254.5,-8.84,56.18,301.84,0,2,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR TANG,LUX TANG LXRY ST DE 72X125G,0.00025,238.6,-8.29,52.66,282.97,0,2,PFES26044825
7/6/2026,Sunday,BISMELLAH SUPER STORE,GT,Mom & Pop,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE LXRY ST DE PI 72X125G,0.009,"9,162.14",-771.91,"2,010.98","10,401.21",1,0,PFES26044825
7/6/2026,Sunday,JAMEEL KS,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBAL SHMP P2 24X175ML,0.000541,726.29,-43.21,167.18,850.25,0,3,PFES26044827
7/6/2026,Sunday,JAMEEL KS,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HERBAL SHP P1 48X90ML,0.000185,296.13,-5.89,69.8,360.03,0,2,PFES26044827
7/6/2026,Sunday,JAMEEL KS,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONIN SHMP P2 24X175ML,0.000361,484.19,-9.64,111.93,586.49,0,2,PFES26044827
7/6/2026,Sunday,JAMEEL KS,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000132,123.74,-1.24,28.08,150.58,0,32,PFES26044827
7/6/2026,Sunday,JAMEEL KS,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE P2 108X95G,0.000095,86.7,-6.68,19.2,99.23,0,1,PFES26044827
7/6/2026,Sunday,JAMEEL KS,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH PI 72X125G,0.000125,102.46,-2.04,22.84,123.26,0,1,PFES26044827
7/6/2026,Sunday,JAMEEL KS,GT,Mom & Pop,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE 108X65G,0.000065,55.67,-1.11,12.31,66.87,0,1,PFES26044827
